,hidden_layers,l2_beta,learning_rate,dropout,decay,decay_steps,decay_rate,batch_size,optimizer,val_acc,val_auc,val_f1,val_precision,val_recall,train_nan_percent,val_nan_percent
111,"[100, 50, 40]",0.01,0.001,False,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.9717304632361771,0.9586082242555729,0.9435590082223213,0.9556613317113177,0.931961267521159,0.0,0.0
112,"[100, 50, 40]",0.0001,0.01,True,True,100,0.95,30,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.7829659404873238,0.5948009866255406,0.3212654272344004,0.8933244599004041,0.21205768028787259,0.0,0.0
113,"[100, 50, 40]",0.0001,0.01,True,True,100,0.95,50,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.7742484335026154,0.5556158994287822,0.1994382783733398,0.9970695970695971,0.11134555441882113,0.0,0.0
114,"[100, 50, 40]",0.0001,0.01,True,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.8145383757945224,0.6356370258676609,0.41261868435543053,0.9943351691581432,0.2720921405888614,0.0,0.0
115,"[100, 50, 40]",0.0001,0.01,True,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.8183645971003765,0.6429131914533593,0.400530314286732,0.996640546783669,0.2863030237955421,0.0,0.0
116,"[100, 50, 40]",0.0001,0.01,False,True,100,0.95,30,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.9336077796125958,0.8877697659903039,0.8573388727086833,0.9362599411895844,0.7946033419803737,0.0,0.0
117,"[100, 50, 40]",0.0001,0.01,False,True,100,0.95,50,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.9404644128173525,0.9130834548079079,0.8802064034291203,0.9078902839618118,0.8575873711192706,0.0,0.0
118,"[100, 50, 40]",0.0001,0.01,False,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.9614042823119782,0.9401356508888199,0.9217662175353759,0.9487872066400806,0.8968120606377015,0.0,0.0
119,"[100, 50, 40]",0.0001,0.01,False,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.9321514328984234,0.9040756866821955,0.8659231576172116,0.897840149288889,0.8467392254494964,0.0,0.0
120,"[100, 50, 40]",0.0001,0.001,True,True,100,0.95,30,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.9328472092522955,0.9147947361560995,0.8696260283874931,0.8625045775089447,0.8781344606697861,0.0,0.0
121,"[100, 50, 40]",0.0001,0.001,True,True,100,0.95,50,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.9363002862986317,0.9094042427053568,0.8719693739688459,0.8917885602357354,0.8547639579020764,0.0,0.0
122,"[100, 50, 40]",0.0001,0.001,True,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.926568072398077,0.8999895309426746,0.8544175527321217,0.8675623295232965,0.8460227351431595,0.0,0.0
123,"[100, 50, 40]",0.0001,0.001,True,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.9210122327336766,0.9023749028118468,0.8499286713455547,0.846578568844917,0.8644545129409785,0.0,0.0
124,"[100, 50, 40]",0.0001,0.001,False,True,100,0.95,30,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.9635543884459704,0.9444812730782068,0.9264460971815451,0.948643210543606,0.9057753784485069,0.0,0.0
125,"[100, 50, 40]",0.0001,0.001,False,True,100,0.95,50,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.9594080390235483,0.9491824623168246,0.9211619916223656,0.9154748614922816,0.9284317272879452,0.0,0.0
126,"[100, 50, 40]",0.0001,0.001,False,True,100,0.95,80,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.9712736190784541,0.9600918999258973,0.9431332584138998,0.949228931678428,0.93733544499357,0.0,0.0
127,"[100, 50, 40]",0.0001,0.001,False,True,100,0.95,90,<class 'tensorflow.python.training.adam.AdamOptimizer'>,0.9717639947647957,0.9593266614176477,0.9439898140748826,0.9545917827843251,0.9340722041863291,0.0,0.0
